State,County,FFRPTH14,PCT_NHWHITE10,PCT_NHBLACK10,PCT_DIABETES_ADULTS13,PCT_OBESE_ADULTS13,MEDHHINC15,POVRATE15,FMRKTPTH16
MO,Dade,0.393287887,94.83699099,0.367880249,13.3,34.3,38516,17.5,0
MO,Dallas,0.549148819,95.5891995,0.172855695,12.1,33.7,37780,18.1,0.121595331
MO,Daviess,0.120525491,97.36748488,0.272738053,10.5,32.6,43135,15.3,0
MO,DeKalb,0.315159155,85.67328576,11.27831213,12.1,36.1,44429,20,0
MO,Dent,0.383264133,95.93791914,0.351280577,13.6,34.6,36808,21.5,0.064989927
MO,Douglas,0.295290123,96.59456299,0.204618533,11.9,32.5,32979,23.1,0.074861506
MO,Dunklin,0.446656457,82.92805057,9.642287109,11.4,32,31920,27.6,0.032749304
MO,Franklin,0.607342972,95.95830213,0.834548536,10.5,30.4,50438,11.4,0.077792256
MO,Gasconade,0.739943495,97.23426619,0.170805413,12.4,35,47717,12.1,0.202593193
MO,Gentry,0.439496045,98.01127931,0.296823983,11.9,28.7,43811,14.9,0
MO,Greene,0.930509156,89.53534854,2.812038928,8.8,32,43885,17.7,0.027711386
MO,Grundy,0.294204178,96.033525,0.565247052,10.6,32.6,38763,19.1,0.098376783
MO,Harrison,0.810278967,96.67299319,0.312604667,12.8,34.1,38005,18,0.116877045
MO,Henry,0.726348284,95.32147989,0.983297414,11.8,29.5,42455,18.8,0.13892748
MO,Hickory,0.108471635,96.37477927,0.249298847,13.1,29.2,31320,23.8,0.107886503
MO,Holt,0.664304694,97.21091205,0.142508143,11.5,32.5,42845,13.7,0
MO,Howard,0.196869771,91.08832808,5.195189274,10,33.9,44634,15.9,0.099423345
MO,Howell,0.572523834,95.29455446,0.381188119,12.3,31.5,36604,19.9,0.099477742
MO,Iron,0.097399435,95.59736595,1.232361242,11.3,35.1,33415,22.9,0.099780483
MO,Jackson,0.712831404,63.27507795,23.65053889,11.2,31,48364,17.6,0.027464545
MO,Jasper,0.816722391,86.04391673,1.844911587,10.8,34.5,43724,16,0.025186591
MO,Jefferson,0.547782827,95.43233074,0.811948814,10.6,30.4,58747,10.5,0.022298931
MO,Johnson,0.607041684,88.15857021,4.234242799,9.8,30.9,44109,16.3,0.074153721
MO,Knox,0,97.48244977,0.338900992,10.9,31.7,40356,18.7,0
MO,Laclede,0.649002511,94.44772427,0.666273088,11.7,31.1,40741,17.4,0.056353903
MO,Lafayette,0.550660793,92.87319134,2.174889907,11.9,29.1,50325,12.2,0.214605433
MO,Lawrence,0.447097809,90.95615261,0.214836672,10,30,41619,18.3,0.156327349
MO,Lewis,0.295916354,93.48741553,3.143668593,10.8,35.5,45592,16.3,0
MO,Lincoln,0.331803351,93.90861013,1.83198265,11.5,31.5,54584,11.3,0.03618796
MO,Linn,0.48736902,96.36392132,0.666091999,12.2,30.6,39618,17.4,0.164419599
MO,Livingston,0.265727762,94.67588022,2.402105956,10,28.8,40808,18.8,0.065638333
MO,McDonald,0.307017544,81.01200017,0.55018845,10.3,28.1,37939,20.1,0.132625995
MO,Macon,0.452225596,94.6614416,2.242066041,12.6,32.8,41080,14.6,0.065919578
MO,Madison,0.64683053,96.36021593,0.261737281,11.2,34.3,35745,19.3,0.160732942
MO,Maries,0.332852546,97.12292938,0.261551874,12.4,33.7,43970,15.4,0
MO,Marion,0.656984786,91.03922727,4.864320211,12.5,37.3,41297,17.7,0.034609261
MO,Mercer,0.537778973,97.30515192,0.158520476,11.5,33.4,43244,14.2,0.270343336
MO,Miller,0.596634979,96.01583966,0.383869404,11.7,30.8,40077,18.7,0.079346187
MO,Mississippi,0.42158516,73.27622232,23.84036774,12.6,31.9,33283,26.6,0.072469019
MO,Moniteau,0.504540868,90.72851925,3.716281156,9.6,28.3,50525,14.7,0
MO,Monroe,0.344550362,94.3438914,2.975113122,12.6,30.8,44048,14,0.233699462
MO,Montgomery,0.422261633,95.14547238,1.62634848,11.8,33.9,41470,17,0.08605852
MO,Morgan,0.395256917,95.17627036,0.598103574,11.3,28.3,39219,23.1,0.098946223
MO,New Madrid,0.547285464,81.1352606,15.73644229,12.2,33.1,36386,23.9,0
MO,Newton,0.460766579,87.70175861,0.738204219,9.3,32,46125,14.5,0.034075033
MO,Nodaway,0.51990815,93.62858365,2.409071459,10.6,29.7,44119,22.9,0.04411116
MO,Oregon,0.274951883,95.64378274,0.137854977,10.3,32.4,33573,24.7,0.092686996
MO,Osage,0.291906882,98.38593457,0.201758178,11.3,33.3,55962,9.6,0.073185012
MO,Ozark,0.105351875,96.54427646,0.113133806,15.1,33.4,31838,27.7,0.108260258
MO,Pemiscot,0.339943343,69.63817228,26.66703105,13.1,34.4,29621,28,0
MO,Perry,0.572856994,96.4577513,0.368984239,10.9,33,47226,11.1,0
MO,Pettis,0.663114269,86.96713348,2.947797446,12.4,36.5,42137,15.1,0.023689385
MO,Phelps,0.713537137,90.33572504,2.163610594,11.4,27,40676,19.1,0.067252511
MO,Pike,0.485410711,89.2147332,7.166774681,11.3,28.8,43007,18.2,0.162707452
MO,Platte,0.654091235,84.11701485,5.762298202,11.3,30.8,72548,7.6,0.030516026
MO,Polk,0.41862562,94.95134406,0.725824582,11.4,29.4,41326,17.5,0.0319642
MO,Pulaski,0.542705292,72.43180166,10.8658224,8.5,28.4,46756,16.2,0.056975728
MO,Putnam,0.207082212,97.71038361,0.180759189,11.8,31.9,37286,18,0.206058108
MO,Ralls,0.097513408,96.66568309,1.052424511,13,32.6,51015,11.5,0
MO,Randolph,0.518506701,89.97009522,5.811757299,12,33,39976,20,0.120052823
MO,Ray,0.305024184,95.07959479,1.127947561,11.5,34.8,54361,11.1,0.043948317
MO,Reynolds,0.152322925,96.07228196,0.672043011,12.2,32.6,34076,21.5,0
MO,Ripley,0.5011096,96.19148936,0.34751773,11.2,34.3,34069,25.4,0.072374611
MO,St. Charles,0.711475574,89.06833849,4.113069892,8.4,25,74009,6.3,0.012790406
MO,St. Clair,0.105741779,95.5226925,0.479347272,12.4,28.6,35128,22.6,0
MO,Ste. Genevieve,0.334933572,97.03499587,0.644805732,10.5,30.1,52806,10.9,0.110926234
MO,St. Francois,0.773195876,92.76610719,4.221300815,12.2,32.8,41222,18.2,0.01500893
MO,St. Louis,0.80249452,68.87043848,23.20437177,10.8,29,61569,10.3,0.017024157
MO,Saline,0.513984666,83.18784767,5.207531023,11,37.6,41958,16.5,0.043516101
MO,Schuyler,0,98.23967502,0.022568269,11.4,30.3,37851,18.3,0.227583068
MO,Scotland,0.411268764,98.28618625,0.061945075,10,31.2,41324,15.8,0.405515004
MO,Scott,0.539804128,84.85876859,11.31892526,12.6,36.5,40285,18.1,0.025809782
MO,Shannon,0.120062432,94.94135766,0.189551001,12.2,29.7,28171,23.9,0.244857982
MO,Shelby,0.163719712,97.31680527,0.502118312,11.5,33.1,41696,16.8,0.164419599
MO,Stoddard,0.502226538,96.53964229,0.914308596,13.6,32.8,38773,19,0.033797485
MO,Stone,0.450102881,96.07477796,0.14284827,13,33.2,42186,14.8,0.096627693
MO,Sullivan,0.467945718,79.68424188,0.446827525,11.4,35.7,41405,17.4,0
MO,Taney,0.995758805,91.11369134,0.783744557,10.8,30.9,39320,16,0.073079382
MO,Texas,0.428983699,92.31774839,3.348969548,13,32.6,34935,23.3,0.077594568
MO,Vernon,0.571401362,95.45347134,0.472612127,13.2,30.3,40186,18.5,0.048255561
MO,Warren,0.541304544,92.88899825,1.839264294,11.8,28.4,51933,12.3,0.118336193
MO,Washington,0.319017426,95.13395515,2.198848978,14.1,33.6,37986,20.7,0
MO,Wayne,0.371691942,96.53871755,0.244064788,13.6,36.1,32566,24.3,0
MO,Webster,0.515072652,95.21297166,0.883929065,9.8,33.8,43418,19.2,0.026242586
MO,Worth,0,97.42054353,0.50667895,12.5,30.2,43443,15.9,0.494071146
MO,Wright,0.492045268,96.32208344,0.462397024,10.7,31.4,32634,24.1,0.109373291
MO,St. Louis,0.878964397,42.18745106,48.97962379,13.5,33.8,37948,25.5,0.028901363
MT,Beaverhead,0.74906367,92.6562838,0.205494268,7.7,24.2,41083,17,0.106371663
MT,Big Horn,0.150579732,30.37699184,0.233190828,13.4,38.8,41008,31,0.074945664
MT,Blaine,0.302160447,47.86627638,0.107841627,11.9,35.6,34667,29.6,0
MT,Broadwater,0.176460208,94.61867427,0.267284391,8.8,30.4,51360,10.8,0
MT,Carbon,0.769304741,95.93173249,0.297678111,9,24,49389,11.7,0.095602294
MT,Carter,0,97.5862069,0.086206897,9.3,25,46398,13.9,0
MT,Cascade,0.83794812,87.42484046,1.177960579,9.1,28.2,45597,14.4,0.024463336
MT,Chouteau,0.169664065,75.46877688,0.017202821,8.1,26.2,40280,17.6,0.173641257
MT,Custer,0.661594443,94.10206001,0.264979913,9.9,30.6,47510,12.2,0.083864475
MT,Daniels,1.115448968,94.40319817,0.171330668,9,25.5,43918,10.2,0
MT,Dawson,0.525320445,94.5460629,0.27883114,9.6,30.9,56648,11,0.214431221
MT,Deer Lodge,0.327868852,91.61109916,0.387180039,9.9,25.9,37979,18.1,0.110071547
MT,Fallon,0.965250965,96.64359862,0.069204152,7.6,27.7,59928,7.7,0
MT,Fergus,0.611781157,95.67581564,0.155359917,9.2,26,43823,13.6,0.087619381
MT,Flathead,0.716362564,93.96335562,0.197958825,7.1,23.1,48063,14,0.050977753
MT,Gallatin,0.996834793,93.33281199,0.309452258,4.3,15.5,57358,10.9,0.076553559
MT,Garfield,0,98.42454395,0.248756219,8.3,25.9,45987,14.2,0
MT,Glacier,0.657126168,30.7261736,0.12687514,13.5,34.2,31666,28.1,0
MT,Golden Valley,1.17370892,92.98642534,0,9.7,24.4,37883,20.2,0
MT,Granite,0.934870676,96.39493342,0.097434232,9.1,29,43470,14.1,0
MT,Hill,0.843576765,72.94358847,0.291998012,11.1,33.4,44178,21.2,0.060452182
MT,Jefferson,0.259560478,94.02069086,0.140277047,8.6,27.5,62508,9.8,0.168733654
MT,Judith Basin,0,97.2007722,0.048262548,8.7,28.8,45472,13.8,0.515463918
MT,Lake,0.618577958,68.07207959,0.306129548,10.8,27.7,39383,20.8,0.067208818
MT,Lewis and Clark,0.652939747,92.4347346,0.320214528,7.7,24.3,56755,12.2,0.014862816
MT,Liberty,0,98.03334758,0.085506627,8.9,26.5,40052,17,0.830220008
MT,Lincoln,0.418300654,94.20429725,0.101589882,11.7,28.8,37281,20.3,0.103847552
MT,McCone,1.180637544,97.40484429,0.173010381,9.4,23.8,44387,13.9,0.588235294
MT,Madison,0.127877238,95.37121311,0.195033156,9.4,21.7,49872,11.4,0.504795558
MT,Meagher,0.539665407,96.61554733,0.105764146,8.9,23.9,41391,17.3,0
MT,Mineral,0.234907212,93.58276107,0.213118636,10.8,27.7,39584,16.4,0
MT,Missoula,0.745447446,91.02462054,0.376947639,5.2,22.2,44998,15.8,0.051666236
MT,Musselshell,0,94.27060379,0.220361393,9.6,27.5,41791,17.7,0
MT,Park,0.755667506,95.24814531,0.121514454,7.6,22.6,45642,12.7,0.124115676
MT,Petroleum,0,98.3805668,0,9.5,24.6,42919,15.4,0
MT,Phillips,0.477099237,86.17446508,0.023512814,9.8,29,38105,16.4,0
MT,Pondera,0.321595112,82.23630749,0.113765643,10.4,29.4,41168,20.1,0
MT,Powder River,0.560852496,94.37751004,0.057372347,7.5,27.3,50491,10.7,0
MT,Powell,0.43421624,91.43304397,0.925003558,10.1,28,42755,18.1,0.145815106
MT,Prairie,0,95.41984733,0,10,26.2,42187,12.5,0
MT,Ravalli,0.414330977,93.912265,0.17905103,8.9,23.3,48468,14.9,0.095038966
MT,Richland,0.863856254,93.25877283,0.123127437,7.6,30.7,68196,7,0.087092841
MT,Roosevelt,0.44122838,35.57793765,0.115107914,12.8,36.9,39147,24.3,0.088456435
MT,Rosebud,0.536135535,60.1754576,0.249106466,11.7,35.6,51732,18.8,0
MT,Sanders,0.615980289,90.42320161,0.148952948,11.1,26.8,36564,18.7,0.346800763
MT,Sheridan,0.270562771,94.59219858,0.206855792,10.3,29.8,50857,9.4,0
MT,Silver Bow,0.951557093,92.14912281,0.301169591,8.3,25.5,42658,16.7,0.028941047
MT,Stillwater,0.322927879,95.29450477,0.098716683,7.8,21.8,60052,9.1,0.106315118
MT,Sweet Grass,0,95.617639,0.109559025,9.9,24.3,48361,10.7,0.276014353
MT,Teton,0,95.37296229,0.049398979,8.8,26.7,47598,12.4,0.165125495
MT,Toole,0.388349515,90.40195342,0.525920361,8.6,26.5,43879,17,0.200924252
MT,Treasure,0,92.75766017,0,9.9,25.6,49679,11.8,1.445086705
MT,Valley,1.570680628,86.36178586,0.23069616,9.8,29.2,46698,12.1,0.265287173
MT,Wheatland,0,95.20295203,0.322878229,9.8,25.3,35665,20.1,0
MT,Wibaux,0.89206066,97.05014749,0,9.2,26.6,49533,10.1,0
MT,Yellowstone,0.745338422,88.16735599,0.575784608,8.4,25.1,57326,10.4,0.018934971
NE,Adams,1.080840512,88.46766994,0.698252774,10.8,33,48579,12.7,0.063123343
NE,Antelope,0.625195374,96.00598355,0.284218399,10.6,27.6,48546,12.2,0.474008532
NE,Arthur,0,94.56521739,0,8.3,29.7,50753,13.2,0
NE,Banner,0,95.07246377,0,13.1,33.5,54115,11.9,1.253132832
NE,Blaine,0,99.16317992,0.209205021,9.1,29.1,44824,16.6,0
NE,Boone,0.186811134,97.78383288,0.417801998,9.4,31.6,54070,9.2,0
NE,Box Butte,0.440917108,84.57729041,0.433321542,11.8,33.9,54652,11.6,0.089333572
NE,Boyd,0,96.42686994,0.047641734,13.9,34.2,42539,12.2,0
NE,Brown,0,97.67885533,0.063593005,10.3,30.2,46856,12.6,0.675675676
NE,Buffalo,0.870935634,89.21088022,0.767862566,6.7,30.1,55813,13,0.080999534
NE,Burt,0.304275065,95.0714494,0.335374745,10.3,31,49792,11.6,0
NE,Butler,0.121226815,96.39070876,0.285884455,9,32,55542,8.1,0.124192747
NE,Cass,0.391788121,95.41222614,0.32486827,8.9,35.4,66519,7.1,0.03880933
NE,Cedar,0.116144019,97.81970176,0.079078174,8.8,28.3,56092,9.4,0.115326952
NE,Chase,0.251382604,88.02319718,0.126071609,10.2,30.6,55319,8.2,0
NE,Cherry,0.867754252,89.98774724,0.192543322,8.3,26.2,54564,11.7,0.171467764
NE,Cheyenne,0.492707923,90.80816163,0.190038008,7.6,31.5,57255,9,0.099492588
NE,Clay,0.158353127,90.81320697,0.321002751,9.5,32.9,51431,10.2,0.16225864
NE,Colfax,0.380807312,57.35615787,0.466000951,8.5,31.5,50744,10.9,0.096024582
NE,Cuming,0.664672649,90.50224313,0.08753693,8.8,29.7,56995,9.9,0.221827862
NE,Custer,0.279642058,96.45305787,0.255964896,9.7,32,51014,11.6,0.092532618
NE,Dakota,0.623501199,55.20327525,3.051509093,9.2,35.8,49093,14.6,0.048863914
NE,Dawes,0.884760009,87.75865824,1.415813548,9.5,27.3,44135,17.8,0.111370977
NE,Dawson,0.705511288,63.56984297,2.918687824,9.4,33.8,47991,12.6,0.211505922
NE,Deuel,0.515463918,94.74497682,0.051519835,9.7,30.1,47641,11.1,0
NE,Dixon,0,88.21666667,0.233333333,10.2,31.5,52152,9.3,0
NE,Dodge,0.680383192,87.54190401,0.498759914,10,32.7,48969,11.6,0.054411405
NE,Douglas,0.747362143,71.94388041,11.44360001,8.8,27.8,58405,14.5,0.016216362
NE,Dundy,0.530222694,92.2310757,0.348605578,10.8,35.3,45745,13.2,0
NE,Fillmore,0.529941706,95.39898132,0.509337861,10.1,33.4,54086,9.8,0.174825175
NE,Franklin,0,97.51937984,0.031007752,10.6,36.7,44911,13.3,0
NE,Frontier,0,97.49637155,0,9.7,35.5,50700,12.6,0.381533766
NE,Furnas,0.409165303,95.68461383,0.161322847,12.8,33.9,40032,13.4,0
NE,Gage,0.692424872,96.06023934,0.32271077,10.9,34.1,50746,10.2,0.137620992
NE,Garden,0,94.40933398,0.194457948,9.9,32.6,42186,14.8,0
NE,Garfield,0.499251123,98.68228404,0.146412884,9.5,28.4,44643,11.9,0.497265042
NE,Gosper,0.507614213,95.59686888,0.391389432,9.9,34.4,56882,9.1,0
NE,Grant,0,97.71986971,0,10.4,28.3,56646,9.2,0
NE,Greeley,0,96.57210402,0.630417652,9.6,32.4,44920,12.2,0
NE,Hall,0.796851623,72.58006723,1.545890423,8.7,33.9,50093,13.5,0.032412284
NE,Hamilton,0.4378763,96.87637001,0.208241999,7.3,32.5,65103,7.3,0
NE,Harlan,0.859106529,97.66286883,0.02921414,10.8,32.1,47844,12,0.575871005
NE,Hayes,0,95.96690796,0,9.9,33.2,50516,14.7,0
NE,Hitchcock,0,96.9738652,0.206327373,11.3,35.9,43054,14.1,0
NE,Holt,0.480630587,96.03258265,0.153330139,8.9,30.2,50434,11.9,0
NE,Hooker,1.373626374,97.96195652,0,10.5,26.6,42989,8.1,0
NE,Howard,0.314366551,96.70066943,0.239081925,9.3,29.4,52464,10.4,0
NE,Jefferson,0.545330607,95.733404,0.225255068,12.1,36.2,46812,12.3,0.139333984
NE,Johnson,0.385728062,83.47709412,5.328732988,9.2,30.3,47382,13.2,0
NE,Kearney,0.45153522,94.96070273,0.15410695,8.4,31.1,50645,8.6,0.305250305
NE,Keith,0.985100357,92.35181644,0.191204589,9.1,27.5,46888,10.9,0.124719381
NE,Keya Paha,0,98.90776699,0,10.7,29.6,45886,15.1,0
NE,Kimball,0.538647994,90.57838262,0.157026956,10.5,31.4,45769,12.7,0
NE,Knox,0.117896722,88.35766004,0.091943455,10.4,31.6,45566,13.7,0.1166725
NE,Lancaster,0.931095611,84.3364038,3.376231137,7.6,26,54422,13.5,0.022607117
NE,Lincoln,0.698031551,90.22541887,0.647597002,10.3,31.7,53856,12.3,0.05625879
NE,Logan,0,96.85452163,0.131061599,9.3,31.1,51098,8.9,0
NE,Loup,0,97.62658228,0.158227848,11.1,30.7,52862,15.3,0
NE,McPherson,0,97.95918367,0.371057514,10.1,30.5,57175,12.1,0
NE,Madison,0.909762893,83.32951026,1.17272623,9.4,32.6,51330,13.8,0.085677567
NE,Merrick,0.515065671,94.39133206,0.178457616,11.1,32.6,51219,10.4,0
NE,Morrill,1.439736734,84.41094804,0.158667196,9.2,30.2,49082,13.5,0.208899102
NE,Nance,0.56022409,97.10843373,0.214190094,11.4,29.8,46958,13.2,0
NE,Nemaha,0.557491289,95.73675497,0.855408389,10,35.5,52034,13.1,0.286902883
NE,Nuckolls,0.457770657,96.28888889,0.133333333,9.4,33.5,41956,12.5,0
NE,Otoe,0.506425271,92.11562897,0.43202033,11.5,33.9,53015,10.6,0.062185187
NE,Pawnee,0.370096225,96.7544176,0.32455824,10.3,29.8,43646,13.2,0
NE,Perkins,0,95.89225589,0.336700337,8.6,24.5,58066,10.1,0
NE,Phelps,0.979645151,94.62342185,0.130605137,10,33.4,55566,10.4,0.107921433
NE,Pierce,0.555401277,97.68786127,0.151390036,10.7,34.1,56744,9.4,0.139684313
NE,Platte,0.704096002,84.27273009,0.39705928,9.4,29.3,58554,8.3,0.03043121
NE,Polk,0.379434642,95.93044765,0.110987791,9,29.5,61965,7.9,0.19219681
NE,Red Willow,1.012238888,93.57756671,0.732700136,8.4,31.9,49308,11.8,0.093266182
NE,Richardson,0.61515748,93.62668899,0.131531747,9.8,36.7,44648,13,0
NE,Rock,0,98.42726081,0.065530799,11.3,30.3,51447,14.2,0.71942446
NE,Saline,0.491159136,76.17605634,0.647887324,8.5,33,55850,10,0
NE,Sarpy,0.679470129,83.81515991,3.852304205,8.4,30.6,73856,5.8,0.011171749
NE,Saunders,0.382427458,96.2078922,0.332050048,8.6,28.6,61025,8.8,0.142599106
NE,Scotts Bluff,0.987248046,75.55044631,0.42466865,10.5,33.9,43428,15.1,0.0823678
NE,Seward,0.583090379,96.42985075,0.352238806,7.7,29.4,62455,7.5,0.057856978
NE,Sheridan,0.950751093,83.36076065,0.219418541,11.3,30.2,47005,14.3,0.382116928
NE,Sherman,0,98.19162437,0.095177665,10.7,33.1,42643,12.5,0.327439424
NE,Sioux,0,94.5842868,0.076277651,8.2,32.3,55606,14,0
NE,Stanton,0.164771791,93.47364986,0.587371512,9.5,34.3,56423,8.5,0
NE,Thayer,0.191204589,97.1117062,0.191277735,10.2,30.2,48947,10.2,0.588119976
NE,Thomas,0,97.2179289,0.154559505,10,32.8,48754,12.6,0
NE,Thurston,0.43047783,39.46685879,0.244956772,16.8,41.8,42290,25.6,0
NE,Valley,0.713606089,96.92488263,0.070422535,11.6,32.3,49929,12.2,0.239005736
NE,Washington,0.444268931,95.90293565,0.593061184,8,31.5,68435,6.7,0.048536621
NE,Wayne,0.95429965,92.68368942,1.323606045,6.6,29.6,54503,12,0.106780566
NE,Webster,0.273373428,94.12381952,0.472193075,10.2,32.9,40444,12.9,0.277546489
NE,Wheeler,0,98.04400978,0,9.3,28.1,55106,11.4,0
NE,York,1.005963929,93.12111233,1.090376875,8.4,33.6,59500,10.1,0.072495288
NV,Churchill,0.708658135,76.4963621,1.471238493,9.5,25.5,54134,13.1,0.123977188
NV,Clark,0.824281616,47.9664772,9.984323023,9.2,27.8,51624,15.4,0.005102836
NV,Douglas,0.736284079,83.18403302,0.370236398,8,21.4,63620,9.4,0.062473969
NV,Elko,0.739112307,69.0933672,0.673931746,8.1,30.3,76518,9.9,0.019168839
NV,Esmeralda,0,77.26692209,0,10.6,25.5,49057,14.7,0
NV,Eureka,0.991080278,83.64368395,0.100654253,8.6,27.2,65459,9.5,0.521648409
NV,Humboldt,0.636610915,68.94361084,0.471926428,6.8,25.7,68060,9.4,0.059375371
NV,Lander,0.332834082,73.74891775,0.294372294,7.8,30.4,76713,10.8,0
NV,Lincoln,0.192901235,87.89522919,2.245088868,9.5,25.9,51788,14.3,0.59347181
NV,Lyon,0.366873274,78.17237399,0.698345518,9.3,29.8,51934,13.8,0.056413246
NV,Mineral,0.444444444,68.54568315,3.813914501,11.2,28,42164,18,0.224769611
NV,Nye,0.638569604,78.87634825,1.902334683,12.5,31.5,43819,17.5,0
NV,Pershing,0.597193192,68.1919147,3.716866578,7.8,31.1,54416,18.3,0
NV,Storey,0,88.0798005,0.997506234,11.1,26.9,61594,7.8,0.246852629
NV,Washoe,0.754411718,66.0200234,2.156584964,7.1,21.8,56457,13.8,0.017636062
NV,White Pine,0.398644608,76.29112662,3.868394816,9.2,28.7,54975,14.1,0.103284445
NV,Carson City,0.898719783,70.70774686,1.814596374,8.2,24.6,47015,16.4,0.036535019
NH,Belknap,0.795953901,95.78118759,0.434362934,10.6,31.3,63377,8.8,0.263248819
NH,Carroll,0.970484609,96.79409427,0.263499101,10.1,25.2,54351,9.6,0.148025968
NH,Cheshire,0.630624713,95.35770323,0.470713332,9,27.4,60339,9.9,0.065985694
NH,Coos,0.758221969,96.2063228,0.426561791,12.3,30.5,40286,16.1,0.093635881
NH,Grafton,0.858819068,92.3427366,0.861778765,8.8,25.3,57827,11.2,0.0900009
NH,Hillsborough,0.7132562,87.64801445,1.847919126,9.1,28.5,73474,8,0.039238672
NH,Merrimack,0.72704541,94.26610673,0.991498515,9.1,29.5,68148,8.3,0.094224065
NH,Rockingham,0.908120191,94.16983094,0.606321323,9.1,26.1,87103,5.2,0.046166377
NH,Strafford,0.6926531,92.74583208,0.929001242,10.5,29.1,60931,11.4,0.078475688
NH,Sullivan,0.417604343,96.21645101,0.400073156,10.2,28.8,53804,11.2,0.069760952
NJ,Atlantic,0.755789237,58.59464067,14.89060241,11.3,27.6,53296,14.1,0.018450797
NJ,Bergen,0.816219852,62.53927673,5.17613212,8,21.5,88512,7.1,0.012777498
NJ,Burlington,0.689314732,70.64786711,15.8773349,9.5,28,74844,7.7,0.017806109
NJ,Camden,0.673139767,60.28302934,18.44849773,10.4,30.2,63589,13.1,0.023522493
NJ,Cape May,1.783017285,86.89867887,4.363337274,11,27.9,55632,10.5,0.052949275
NJ,Cumberland,0.635368418,50.30720596,18.72299201,11.6,34.5,50259,17.2,0.013004155
NJ,Essex,0.69370874,33.18715408,39.33293281,10.7,28.7,52206,16.8,0.013803246
NJ,Gloucester,0.58772783,81.06303419,9.67990343,11.3,30.3,76780,7.7,0.003420792
NJ,Hudson,0.756222772,30.82460671,11.24370532,7.4,23.9,60053,17.7,0.011799706
NJ,Hunterdon,0.785296707,87.73500378,2.518913276,7,22.3,102797,5,0.040103949
NJ,Mercer,0.753626153,54.54349505,19.47488902,9.6,24.6,72172,11.2,0.03773351
NJ,Middlesex,0.783214576,49.2338163,8.835746514,9.8,25,78249,8.5,0.008362473
NJ,Monmouth,0.842233731,76.68945715,6.968971097,8.9,23.2,86722,7.5,0.015978372
NJ,Morris,0.826451242,75.0698795,2.871153581,7.9,21,101754,5.3,0.026082263
NJ,Ocean,0.701005115,85.94560563,2.876161834,11.2,28.1,63478,10.9,0.020253267
NJ,Passaic,0.650478721,45.31768105,11.06885916,8.3,25.7,55723,17.3,0.011812303
NJ,Salem,0.525380515,76.77617542,13.52844151,11.7,33.9,63988,11.9,0.01576392
NJ,Somerset,0.790815713,62.40616614,8.496061142,8.4,22.6,99059,5.5,0.017977474
NJ,Sussex,0.517566197,88.7575788,1.640036177,8.6,26.2,84431,5.6,0.021049382
NJ,Union,0.661917499,45.35180867,20.82110125,7.8,24.7,70581,10.6,0.010798553
NJ,Warren,0.701478717,85.71468001,3.30475104,9.2,28.8,71672,7.7,0.037517469
NM,Bernalillo,0.825992412,41.48459621,2.459083198,7.4,21.5,47870,19,0.011817659
NM,Catron,0,76.02684564,0.402684564,10.2,20.3,36570,23.4,0
NM,Chaves,0.637542123,43.87386701,1.643689542,9.2,29.2,39265,21.1,0.015318158
NM,Cibola,0.511901715,21.5228016,0.812111858,13.4,31.2,35580,29.2,0
NM,Colfax,1.261829653,49.91272727,0.283636364,9.2,22,37269,19.7,0.163225333
NM,Curry,0.667072142,50.73796924,5.734248388,7.9,30.5,41879,21.7,0.019888624
NM,De Baca,0.547945205,59.34718101,0.098911968,9.8,22.9,33427,20.2,0
NM,Doña Ana,0.58967783,30.1061496,1.350169428,7.4,23.6,39421,25.7,0.023341908
NM,Eddy,0.656086532,52.22277954,1.094205726,9.7,31.2,60407,12.3,0.017354784
NM,Grant,0.756117679,48.64132276,0.62682117,9.7,21.8,39792,20.5,0.070721358
NM,Guadalupe,0.223813787,16.06571368,1.408150203,8.4,27.3,31710,23.9,0
NM,Harding,0,56.25899281,0.287769784,10.3,22.9,39561,14.3,0
NM,Hidalgo,0.657894737,41.37719657,0.347364119,9,22.9,34336,25.2,0
NM,Lea,0.628580408,43.01914193,3.706335841,8,33.8,54686,14.3,0
NM,Lincoln,1.014919314,66.35117334,0.361028443,7.9,19.9,40297,17.8,0.205877812
NM,Los Alamos,0.565546884,76.26183844,0.540389972,7,19.9,107126,4,0.055105527
NM,Luna,0.770072549,35.8517633,0.753138075,10.6,24.3,27151,30.9,0
NM,McKinley,0.674782045,10.32842836,0.443406255,13.6,35.1,29040,34.1,0.026694073
NM,Mora,0.217770035,17.88567916,0.20487605,11.3,22.6,31816,23.9,0.222024867
NM,Otero,0.507052641,52.84888004,3.210182297,9.5,25.1,38381,23,0.091729093
NM,Quay,0.941065757,53.61132618,0.906979316,9.6,32,29047,23,0.119545726
NM,Rio Arriba,0.502803127,12.7913333,0.255926055,8.8,24.5,37319,24.2,0.074925075
NM,Roosevelt,0.40950041,55.53763983,1.49148443,9.4,26.9,38053,20.4,0.052405408
NM,Sandoval,0.45782222,47.46467418,1.871375256,8,23.8,62833,11.2,0.049287097
NM,San Juan,0.759381185,42.48869613,0.4744548,10,31.7,49173,18.8,0.026069048
NM,San Miguel,0.531180283,19.66794815,1.153335828,8.8,22.6,32303,28.7,0.07204611
NM,Santa Fe,0.735671283,43.90025664,0.656863425,4.7,13.7,55247,13.1,0.033635832
