GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
400C100US22995,22995,"Delano, MN Urban Cluster (2010)",0.4037,0.0540
400C100US23041,23041,"Delavan, WI Urban Cluster (2010)",0.4076,0.0359
400C100US23095,23095,"Delhi, LA Urban Cluster (2010)",0.4886,0.0467
400C100US23102,23102,"Delhi, NY Urban Cluster (2010)",0.5218,0.0701
400C100US23122,23122,"Dell Rapids, SD Urban Cluster (2010)",0.3022,0.0240
400C100US23149,23149,"Delphi, IN Urban Cluster (2010)",0.3735,0.0359
400C100US23176,23176,"Delphos, OH Urban Cluster (2010)",0.3941,0.0303
400C100US23203,23203,"Del Rio, TX Urban Cluster (2010)",0.4596,0.0255
400C100US23230,23230,"Delta, CO Urban Cluster (2010)",0.5197,0.1248
400C100US23257,23257,"Delta, OH Urban Cluster (2010)",0.3688,0.0438
400C100US23284,23284,"Delta, UT Urban Cluster (2010)",0.3967,0.0542
400C100US23311,23311,"Deltona, FL Urbanized Area (2010)",0.4136,0.0103
400C100US23338,23338,"Deming, NM Urban Cluster (2010)",0.4987,0.0342
400C100US23365,23365,"Demopolis, AL Urban Cluster (2010)",0.5001,0.0376
400C100US23392,23392,"De Motte, IN Urban Cluster (2010)",0.3500,0.0419
400C100US23419,23419,"Denison, IA Urban Cluster (2010)",0.5620,0.1144
400C100US23446,23446,"Denmark, SC Urban Cluster (2010)",0.4817,0.1076
400C100US23473,23473,"Denton, MD Urban Cluster (2010)",0.4347,0.0356
400C100US23500,23500,"Denton--Lewisville, TX Urbanized Area (2010)",0.4448,0.0056
400C100US23513,23513,"Denton Southwest, TX Urban Cluster (2010)",0.3885,0.0311
400C100US23527,23527,"Denver--Aurora, CO Urbanized Area (2010)",0.4561,0.0029
400C100US23554,23554,"Denver City, TX Urban Cluster (2010)",0.4076,0.0476
400C100US23608,23608,"De Queen, AR Urban Cluster (2010)",0.3862,0.0309
400C100US23635,23635,"DeQuincy, LA Urban Cluster (2010)",0.4045,0.0700
400C100US23662,23662,"DeRidder, LA Urban Cluster (2010)",0.4614,0.0204
400C100US23689,23689,"Dermott, AR Urban Cluster (2010)",0.6024,0.1190
400C100US23716,23716,"Desert Hot Springs, CA Urban Cluster (2010)",0.4476,0.0243
400C100US23743,23743,"Des Moines, IA Urbanized Area (2010)",0.4485,0.0080
400C100US23770,23770,"De Soto, KS Urban Cluster (2010)",0.4721,0.0412
400C100US23797,23797,"De Soto, MO Urban Cluster (2010)",0.4397,0.0354
400C100US23824,23824,"Detroit, MI Urbanized Area (2010)",0.4832,0.0018
400C100US23851,23851,"Detroit Lakes, MN Urban Cluster (2010)",0.4855,0.0485
400C100US23878,23878,"Devils Lake, ND Urban Cluster (2010)",0.5172,0.0728
400C100US23905,23905,"Devine, TX Urban Cluster (2010)",0.4297,0.0418
400C100US23959,23959,"DeWitt, AR Urban Cluster (2010)",0.4863,0.0528
400C100US23986,23986,"De Witt, IA Urban Cluster (2010)",0.4164,0.0545
400C100US24013,24013,"Dexter, MO Urban Cluster (2010)",0.3944,0.0271
400C100US24040,24040,"Diamondhead, MS Urban Cluster (2010)",0.3937,0.0607
400C100US24067,24067,"Diboll, TX Urban Cluster (2010)",0.4154,0.0561
400C100US24094,24094,"Dickinson, ND Urban Cluster (2010)",0.4613,0.0355
400C100US24121,24121,"Dickson, TN Urban Cluster (2010)",0.5163,0.0852
400C100US24148,24148,"Dilley, TX Urban Cluster (2010)",0.4355,0.0583
400C100US24175,24175,"Dillon, MT Urban Cluster (2010)",0.4641,0.0500
400C100US24202,24202,"Dillon, SC Urban Cluster (2010)",0.4471,0.0398
400C100US24229,24229,"Dimmitt, TX Urban Cluster (2010)",0.5374,0.1709
400C100US24256,24256,"Discovery Bay, CA Urban Cluster (2010)",0.3987,0.0305
400C100US24283,24283,"Dixon, CA Urban Cluster (2010)",0.3627,0.0201
400C100US24310,24310,"Dixon, IL Urban Cluster (2010)",0.4185,0.0309
400C100US24329,24329,"Dodge Center, MN Urban Cluster (2010)",0.3550,0.0268
400C100US24337,24337,"Dodge City, KS Urban Cluster (2010)",0.4142,0.0230
400C100US24364,24364,"Dodgeville, WI Urban Cluster (2010)",0.4375,0.0559
400C100US24391,24391,"Donaldsonville, LA Urban Cluster (2010)",0.4835,0.0290
400C100US24418,24418,"Donalsonville, GA Urban Cluster (2010)",0.5381,0.0568
400C100US24433,24433,"Dorr, MI Urban Cluster (2010)",0.3366,0.0704
400C100US24445,24445,"Dos Palos, CA Urban Cluster (2010)",0.3845,0.0387
400C100US24472,24472,"Dothan, AL Urbanized Area (2010)",0.4958,0.0079
400C100US24499,24499,"Douglas, AZ Urban Cluster (2010)",0.4612,0.0362
400C100US24526,24526,"Douglas, GA Urban Cluster (2010)",0.5380,0.0510
400C100US24539,24539,"Douglas, MI Urban Cluster (2010)",0.4652,0.0383
400C100US24553,24553,"Douglas, WY Urban Cluster (2010)",0.3894,0.0434
400C100US24580,24580,"Dover, DE Urbanized Area (2010)",0.4318,0.0161
400C100US24607,24607,"Dover--Rochester, NH--ME Urbanized Area (2010)",0.4242,0.0112
400C100US24634,24634,"Dowagiac, MI Urban Cluster (2010)",0.4719,0.0370
400C100US24646,24646,"Downs, IL Urban Cluster (2010)",0.4135,0.0414
400C100US24688,24688,"Dryden, NY Urban Cluster (2010)",0.4392,0.0428
400C100US24715,24715,"Dublin, GA Urban Cluster (2010)",0.5659,0.0334
400C100US24769,24769,"Dublin, TX Urban Cluster (2010)",0.4203,0.0771
400C100US24796,24796,"DuBois, PA Urban Cluster (2010)",0.4418,0.0382
400C100US24823,24823,"Dubuque, IA--IL Urbanized Area (2010)",0.4450,0.0158
400C100US24850,24850,"Duluth, MN--WI Urbanized Area (2010)",0.4602,0.0100
400C100US24877,24877,"Dumas, AR Urban Cluster (2010)",0.5533,0.0565
400C100US24904,24904,"Dumas, TX Urban Cluster (2010)",0.3929,0.0268
400C100US24931,24931,"Duncan, OK Urban Cluster (2010)",0.4772,0.0349
400C100US24958,24958,"Dundee, MI Urban Cluster (2010)",0.3840,0.0312
400C100US24985,24985,"Dunkirk, IN Urban Cluster (2010)",0.3916,0.0258
400C100US25012,25012,"Dunkirk--Fredonia, NY Urban Cluster (2010)",0.4675,0.0244
400C100US25025,25025,"Dunlap, TN Urban Cluster (2010)",0.3481,0.0590
400C100US25039,25039,"Dunn, NC Urban Cluster (2010)",0.4774,0.0216
400C100US25093,25093,"Du Quoin, IL Urban Cluster (2010)",0.4514,0.0315
400C100US25120,25120,"Durand, MI Urban Cluster (2010)",0.4289,0.0605
400C100US25147,25147,"Durango, CO Urban Cluster (2010)",0.4534,0.0261
400C100US25174,25174,"Durant, MS Urban Cluster (2010)",0.4596,0.0519
400C100US25201,25201,"Durant, OK Urban Cluster (2010)",0.4471,0.0279
400C100US25228,25228,"Durham, NC Urbanized Area (2010)",0.4988,0.0081
400C100US25255,25255,"Dwight, IL Urban Cluster (2010)",0.4021,0.0494
400C100US25282,25282,"Dyer, TN Urban Cluster (2010)",0.4959,0.0779
400C100US25309,25309,"Dyersburg, TN Urban Cluster (2010)",0.5203,0.0564
400C100US25336,25336,"Dyersville, IA Urban Cluster (2010)",0.3442,0.0452
400C100US25363,25363,"Eagar, AZ Urban Cluster (2010)",0.3966,0.0330
400C100US25390,25390,"Eagle, CO Urban Cluster (2010)",0.2929,0.0459
400C100US25417,25417,"Eagle Grove, IA Urban Cluster (2010)",0.4278,0.0502
400C100US25444,25444,"Eagle Lake, TX Urban Cluster (2010)",0.4807,0.1033
400C100US25480,25480,"Eagle Mountain South, UT Urban Cluster (2010)",0.3099,0.0400
400C100US25498,25498,"Eagle Pass, TX Urban Cluster (2010)",0.4665,0.0300
400C100US25579,25579,"Earlimart, CA Urban Cluster (2010)",0.4665,0.0559
400C100US25598,25598,"East Aurora, NY Urban Cluster (2010)",0.4173,0.0331
400C100US25660,25660,"Eastland, TX Urban Cluster (2010)",0.5861,0.1298
400C100US25687,25687,"East Liverpool, OH--WV--PA Urban Cluster (2010)",0.4376,0.0243
400C100US25714,25714,"Eastman, GA Urban Cluster (2010)",0.4107,0.0421
400C100US25741,25741,"Easton, MD Urban Cluster (2010)",0.4661,0.0258
400C100US25768,25768,"East Palestine, OH Urban Cluster (2010)",0.3797,0.0422
400C100US25795,25795,"East Prairie, MO Urban Cluster (2010)",0.4039,0.0410
400C100US25802,25802,"East Prospect, PA Urban Cluster (2010)",0.3837,0.0386
400C100US25813,25813,"East Quincy, CA Urban Cluster (2010)",0.4103,0.0561
400C100US25849,25849,"East Stroudsburg, PA--NJ Urbanized Area (2010)",0.4164,0.0141
400C100US25876,25876,"East Tawas, MI Urban Cluster (2010)",0.4045,0.0329
400C100US25903,25903,"East Troy, WI Urban Cluster (2010)",0.3354,0.0431
400C100US25930,25930,"Eaton, CO Urban Cluster (2010)",0.3392,0.0412
400C100US25957,25957,"Eaton, OH Urban Cluster (2010)",0.4875,0.0441
400C100US25984,25984,"Eaton Rapids, MI Urban Cluster (2010)",0.3894,0.0239
400C100US26011,26011,"Eatonton, GA Urban Cluster (2010)",0.4577,0.0800
400C100US26024,26024,"Eatonville, WA Urban Cluster (2010)",0.3826,0.0393
400C100US26038,26038,"Eau Claire, WI Urbanized Area (2010)",0.4288,0.0104
400C100US26065,26065,"Ebensburg, PA Urban Cluster (2010)",0.5082,0.0880
400C100US26092,26092,"Eden, NC Urban Cluster (2010)",0.4467,0.0306
400C100US26119,26119,"Edenton, NC Urban Cluster (2010)",0.5312,0.0601
400C100US26146,26146,"Edgefield, SC Urban Cluster (2010)",0.5574,0.1023
400C100US26173,26173,"Edgerton, WI Urban Cluster (2010)",0.3861,0.0340
400C100US26200,26200,"Edgewood, NM Urban Cluster (2010)",0.3847,0.0421
400C100US26227,26227,"Edinboro, PA Urban Cluster (2010)",0.4508,0.0510
400C100US26254,26254,"Edna, TX Urban Cluster (2010)",0.4031,0.0318
400C100US26275,26275,"Edwards, CO Urban Cluster (2010)",0.4490,0.0622
400C100US26308,26308,"Effingham, IL Urban Cluster (2010)",0.4675,0.0384
400C100US26345,26345,"Eielson AFB, AK Urban Cluster (2010)",0.3615,0.0440
400C100US26362,26362,"Elberton, GA Urban Cluster (2010)",0.5092,0.0388
400C100US26389,26389,"El Campo, TX Urban Cluster (2010)",0.5597,0.0727
400C100US26416,26416,"El Centro--Calexico, CA Urbanized Area (2010)",0.4636,0.0186
400C100US26443,26443,"Eldon, MO Urban Cluster (2010)",0.4042,0.0474
400C100US26470,26470,"El Dorado, AR Urban Cluster (2010)",0.4664,0.0255
400C100US26497,26497,"Eldorado, IL Urban Cluster (2010)",0.4828,0.0397
400C100US26524,26524,"El Dorado, KS Urban Cluster (2010)",0.4433,0.0293
400C100US26551,26551,"Eldorado at Santa Fe, NM Urban Cluster (2010)",0.3962,0.0351
400C100US26578,26578,"El Dorado Springs, MO Urban Cluster (2010)",0.4310,0.0429
400C100US26632,26632,"Electra, TX Urban Cluster (2010)",0.4768,0.0446
400C100US26659,26659,"Elgin, TX Urban Cluster (2010)",0.4246,0.0456
400C100US26686,26686,"Elizabeth City, NC Urban Cluster (2010)",0.4575,0.0198
400C100US26713,26713,"Elizabethtown, NC Urban Cluster (2010)",0.5467,0.0504
400C100US26750,26750,"Elizabethtown--Radcliff, KY Urbanized Area (2010)",0.4426,0.0179
400C100US26767,26767,"Elk City, OK Urban Cluster (2010)",0.4331,0.0575
400C100US26794,26794,"Elkhart, IN--MI Urbanized Area (2010)",0.4208,0.0115
400C100US26821,26821,"Elkhorn, WI Urban Cluster (2010)",0.4019,0.0362
400C100US26848,26848,"Elkin, NC Urban Cluster (2010)",0.4681,0.0385
400C100US26875,26875,"Elkins, WV Urban Cluster (2010)",0.4793,0.0424
400C100US26902,26902,"Elko, NV Urban Cluster (2010)",0.4138,0.0304
400C100US26912,26912,"Elko New Market, MN Urban Cluster (2010)",0.2625,0.0321
400C100US26956,26956,"Elkton, VA Urban Cluster (2010)",0.3832,0.0306
400C100US26983,26983,"Ellensburg, WA Urban Cluster (2010)",0.4748,0.0270
400C100US27010,27010,"Ellenville, NY Urban Cluster (2010)",0.4110,0.0525
400C100US27037,27037,"Ellijay, GA Urban Cluster (2010)",0.4564,0.0447
400C100US27064,27064,"Ellsworth, KS Urban Cluster (2010)",0.3816,0.0333
400C100US27070,27070,"Ellsworth, ME Urban Cluster (2010)",0.4522,0.0844
400C100US27076,27076,"Ellsworth, WI Urban Cluster (2010)",0.3830,0.0390
400C100US27085,27085,"Ellwood City, PA Urban Cluster (2010)",0.4172,0.0242
400C100US27118,27118,"Elmira, NY Urbanized Area (2010)",0.4576,0.0145
400C100US27172,27172,"Elmwood, IL Urban Cluster (2010)",0.4010,0.0417
400C100US27199,27199,"Eloy, AZ Urban Cluster (2010)",0.4872,0.0357
400C100US27226,27226,"El Paso, IL Urban Cluster (2010)",0.4343,0.0577
400C100US27253,27253,"El Paso, TX--NM Urbanized Area (2010)",0.4662,0.0066
400C100US27261,27261,"El Paso de Robles (Paso Robles)--Atascadero, CA Urbanized Area (2010)",0.4147,0.0163
400C100US27280,27280,"El Reno, OK Urban Cluster (2010)",0.4265,0.0309
400C100US27290,27290,"Elroy, TX Urban Cluster (2010)",0.3384,0.0622
400C100US27300,27300,"Elverson, PA Urban Cluster (2010)",0.4083,0.0358
400C100US27307,27307,"Elwood, IN Urban Cluster (2010)",0.4484,0.0378
400C100US27334,27334,"Ely, MN Urban Cluster (2010)",0.4359,0.0486
400C100US27361,27361,"Ely, NV Urban Cluster (2010)",0.4594,0.0694
400C100US27380,27380,"Emerald Bay, TX Urban Cluster (2010)",0.3485,0.0439
400C100US27442,27442,"Emmetsburg, IA Urban Cluster (2010)",0.4258,0.0661
400C100US27469,27469,"Emmett, ID Urban Cluster (2010)",0.4265,0.0346
400C100US27496,27496,"Emmitsburg, MD--PA Urban Cluster (2010)",0.3991,0.0452
400C100US27523,27523,"Emporia, KS Urban Cluster (2010)",0.4759,0.0400
400C100US27550,27550,"Emporia, VA Urban Cluster (2010)",0.4873,0.0358
400C100US27577,27577,"Emporium, PA Urban Cluster (2010)",0.4617,0.0418
400C100US27592,27592,"Enfield, NC Urban Cluster (2010)",0.4420,0.0435
400C100US27604,27604,"England, AR Urban Cluster (2010)",0.4598,0.0398
400C100US27631,27631,"Enid, OK Urban Cluster (2010)",0.4211,0.0187
400C100US27658,27658,"Ennis, TX Urban Cluster (2010)",0.4400,0.0214
400C100US27685,27685,"Enterprise, AL Urban Cluster (2010)",0.4406,0.0224
400C100US27712,27712,"Ephraim, UT Urban Cluster (2010)",0.4080,0.0466
400C100US27739,27739,"Ephrata, WA Urban Cluster (2010)",0.4171,0.0778
400C100US27750,27750,"Epping, NH Urban Cluster (2010)",0.4116,0.0467
400C100US27766,27766,"Erie, PA Urbanized Area (2010)",0.4704,0.0100
400C100US27793,27793,"Erwin, TN Urban Cluster (2010)",0.4751,0.0580
400C100US27820,27820,"Escalon, CA Urban Cluster (2010)",0.3977,0.0525
400C100US27847,27847,"Escanaba, MI Urban Cluster (2010)",0.4606,0.0295
400C100US27874,27874,"Espanola, NM Urban Cluster (2010)",0.5446,0.0235
400C100US27885,27885,"Esparto, CA Urban Cluster (2010)",0.4509,0.1034
400C100US27901,27901,"Estacada, OR Urban Cluster (2010)",0.3789,0.0352
400C100US27928,27928,"Estes Park, CO Urban Cluster (2010)",0.4206,0.0295
400C100US27955,27955,"Estherville, IA Urban Cluster (2010)",0.5116,0.0882
400C100US27991,27991,"Estrella, AZ Urban Cluster (2010)",0.4006,0.0372
400C100US28009,28009,"Etowah, TN Urban Cluster (2010)",0.4348,0.0405
400C100US28063,28063,"Eudora, KS Urban Cluster (2010)",0.3832,0.0709
400C100US28090,28090,"Eufaula, AL--GA Urban Cluster (2010)",0.5009,0.0274
400C100US28117,28117,"Eugene, OR Urbanized Area (2010)",0.4802,0.0100
400C100US28144,28144,"Eunice, LA Urban Cluster (2010)",0.4851,0.0243
400C100US28171,28171,"Eunice, NM Urban Cluster (2010)",0.3979,0.0415
400C100US28198,28198,"Eureka, CA Urban Cluster (2010)",0.4380,0.0248
400C100US28225,28225,"Eureka, IL Urban Cluster (2010)",0.4336,0.0618
400C100US28252,28252,"Eureka, KS Urban Cluster (2010)",0.4153,0.0392
400C100US28262,28262,"Eureka, MO Urban Cluster (2010)",0.3969,0.0452
400C100US28306,28306,"Evanston, WY Urban Cluster (2010)",0.4720,0.0692
400C100US28333,28333,"Evansville, IN--KY Urbanized Area (2010)",0.4703,0.0117
400C100US28360,28360,"Evansville, WI Urban Cluster (2010)",0.3761,0.0288
400C100US28387,28387,"Evarts, KY Urban Cluster (2010)",0.4316,0.0505
400C100US28414,28414,"Everett, PA Urban Cluster (2010)",0.4547,0.0456
400C100US28431,28431,"Evergreen, AL Urban Cluster (2010)",0.4961,0.0568
400C100US28441,28441,"Evergreen, CO Urban Cluster (2010)",0.4735,0.0286
400C100US28468,28468,"Everson, WA Urban Cluster (2010)",0.3790,0.0499
400C100US28495,28495,"Excelsior Springs, MO Urban Cluster (2010)",0.4008,0.0304
400C100US28522,28522,"Fabens, TX Urban Cluster (2010)",0.4387,0.0277
400C100US28549,28549,"Fairbanks, AK Urbanized Area (2010)",0.3897,0.0133
400C100US28576,28576,"Fairbury, IL Urban Cluster (2010)",0.4119,0.0453
400C100US28603,28603,"Fairbury, NE Urban Cluster (2010)",0.4433,0.0574
400C100US28624,28624,"Fairdale, PA Urban Cluster (2010)",0.4677,0.0337
400C100US28657,28657,"Fairfield, CA Urbanized Area (2010)",0.4220,0.0180
400C100US28684,28684,"Fairfield, IL Urban Cluster (2010)",0.4489,0.0446
400C100US28711,28711,"Fairfield, IA Urban Cluster (2010)",0.5015,0.0504
400C100US28738,28738,"Fairfield, TX Urban Cluster (2010)",0.4022,0.0442
400C100US28765,28765,"Fairfield Glade, TN Urban Cluster (2010)",0.3571,0.0261
400C100US28782,28782,"Fairfield Harbour, NC Urban Cluster (2010)",0.3564,0.0524
400C100US28819,28819,"Fair Haven, VT Urban Cluster (2010)",0.4569,0.0490
400C100US28846,28846,"Fairmont, MN Urban Cluster (2010)",0.4477,0.0363
400C100US28860,28860,"Fairmont, NC Urban Cluster (2010)",0.4928,0.0433
400C100US28873,28873,"Fairmont, WV Urban Cluster (2010)",0.4538,0.0163
400C100US28900,28900,"Fairmount, IN Urban Cluster (2010)",0.3770,0.0436
400C100US28954,28954,"Fairview, TN Urban Cluster (2010)",0.3701,0.0255
400C100US29008,29008,"Falfurrias, TX Urban Cluster (2010)",0.5377,0.0455
400C100US29035,29035,"Fallon, NV Urban Cluster (2010)",0.4238,0.0246
400C100US29062,29062,"Falls City, NE Urban Cluster (2010)",0.3923,0.0426
400C100US29089,29089,"Fargo, ND--MN Urbanized Area (2010)",0.4545,0.0095
400C100US29116,29116,"Faribault, MN Urban Cluster (2010)",0.4122,0.0266
400C100US29143,29143,"Farmersville, TX Urban Cluster (2010)",0.4672,0.0807
400C100US29170,29170,"Farmerville, LA Urban Cluster (2010)",0.4654,0.0508
400C100US29224,29224,"Farmington, ME Urban Cluster (2010)",0.5094,0.0994
400C100US29251,29251,"Farmington, MO Urban Cluster (2010)",0.3965,0.0147
400C100US29265,29265,"Farmington, NH Urban Cluster (2010)",0.4017,0.0580
400C100US29278,29278,"Farmington, NM Urbanized Area (2010)",0.4572,0.0270
400C100US29305,29305,"Farmville, NC Urban Cluster (2010)",0.5051,0.0566
400C100US29332,29332,"Farmville, VA Urban Cluster (2010)",0.5096,0.0609
400C100US29359,29359,"Fayette, AL Urban Cluster (2010)",0.4366,0.0443
400C100US29413,29413,"Fayette, MO Urban Cluster (2010)",0.4577,0.0344
400C100US29440,29440,"Fayetteville, NC Urbanized Area (2010)",0.4395,0.0077
400C100US29467,29467,"Fayetteville, TN Urban Cluster (2010)",0.5074,0.0638
400C100US29494,29494,"Fayetteville--Springdale--Rogers, AR--MO Urbanized Area (2010)",0.4777,0.0103
400C100US29510,29510,"Fearrington Village, NC Urban Cluster (2010)",0.4621,0.0569
400C100US29521,29521,"Federalsburg, MD Urban Cluster (2010)",0.4866,0.0449
400C100US29548,29548,"Fellsmere, FL Urban Cluster (2010)",0.2962,0.0450
400C100US29575,29575,"Fergus Falls, MN Urban Cluster (2010)",0.4497,0.0227
400C100US29602,29602,"Fernandina Beach, FL Urban Cluster (2010)",0.4798,0.0342
400C100US29656,29656,"Fernley, NV Urban Cluster (2010)",0.3532,0.0212
400C100US29683,29683,"Ferriday, LA Urban Cluster (2010)",0.4551,0.0508
400C100US29698,29698,"Filer, ID Urban Cluster (2010)",0.3589,0.0373
400C100US29710,29710,"Fillmore, CA Urban Cluster (2010)",0.3862,0.0260
400C100US29737,29737,"Findlay, OH Urban Cluster (2010)",0.4374,0.0152
400C100US29764,29764,"Firebaugh, CA Urban Cluster (2010)",0.4090,0.0636
400C100US29775,29775,"Firestone--Frederick, CO Urban Cluster (2010)",0.3226,0.0135
400C100US29791,29791,"Fitzgerald, GA Urban Cluster (2010)",0.4727,0.0332
400C100US29818,29818,"Flagstaff, AZ Urbanized Area (2010)",0.4795,0.0203
400C100US29845,29845,"Flemingsburg, KY Urban Cluster (2010)",0.4982,0.0831
400C100US29872,29872,"Flint, MI Urbanized Area (2010)",0.4743,0.0075
400C100US29899,29899,"Flora, IL Urban Cluster (2010)",0.4625,0.0518
400C100US29953,29953,"Florence, AL Urbanized Area (2010)",0.4689,0.0167
400C100US29980,29980,"Florence, AZ Urban Cluster (2010)",0.4055,0.0434
400C100US30007,30007,"Florence, CO Urban Cluster (2010)",0.4238,0.0376
400C100US30034,30034,"Florence, OR Urban Cluster (2010)",0.4510,0.0325
400C100US30061,30061,"Florence, SC Urbanized Area (2010)",0.4803,0.0141
400C100US30088,30088,"Floresville, TX Urban Cluster (2010)",0.4040,0.0341
400C100US30142,30142,"Floydada, TX Urban Cluster (2010)",0.4237,0.0447
400C100US30171,30171,"Foley, AL Urban Cluster (2010)",0.4402,0.0325
400C100US30196,30196,"Folkston, GA Urban Cluster (2010)",0.4305,0.0263
400C100US30223,30223,"Fond du Lac, WI Urbanized Area (2010)",0.4068,0.0134
400C100US30250,30250,"Fordyce, AR Urban Cluster (2010)",0.3975,0.0414
400C100US30277,30277,"Forest, MS Urban Cluster (2010)",0.4808,0.0526
400C100US30304,30304,"Forest City, IA Urban Cluster (2010)",0.4382,0.0788
400C100US30331,30331,"Forest City, NC Urban Cluster (2010)",0.4424,0.0236
400C100US30358,30358,"Forest Lake, MN Urban Cluster (2010)",0.3790,0.0221
400C100US30385,30385,"Forestville, CA Urban Cluster (2010)",0.4873,0.0389
400C100US30412,30412,"Forks, WA Urban Cluster (2010)",0.4357,0.0547
400C100US30439,30439,"Forney, TX Urban Cluster (2010)",0.3512,0.0214
400C100US30466,30466,"Forrest City, AR Urban Cluster (2010)",0.4353,0.0391
400C100US30493,30493,"Forsyth, GA Urban Cluster (2010)",0.5120,0.0522
400C100US30520,30520,"Forsyth, MO Urban Cluster (2010)",0.4624,0.0542
400C100US30547,30547,"Fort Atkinson, WI Urban Cluster (2010)",0.4304,0.0419
400C100US30574,30574,"Fort Bragg, CA Urban Cluster (2010)",0.4435,0.0249
400C100US30601,30601,"Fort Branch, IN Urban Cluster (2010)",0.4052,0.0657
400C100US30628,30628,"Fort Collins, CO Urbanized Area (2010)",0.4433,0.0072
400C100US30655,30655,"Fort Defiance, AZ--NM Urban Cluster (2010)",0.4483,0.0415
400C100US30682,30682,"Fort Dodge, IA Urban Cluster (2010)",0.4653,0.0203
400C100US30736,30736,"Fort Irwin, CA Urban Cluster (2010)",0.2940,0.0436
400C100US30748,30748,"Fort Leonard Wood, MO Urban Cluster (2010)",0.3534,0.0223
400C100US30755,30755,"Fort Lupton, CO Urban Cluster (2010)",0.4222,0.0393
400C100US30763,30763,"Fort Madison, IA--IL Urban Cluster (2010)",0.3812,0.0194
400C100US30790,30790,"Fort Meade, FL Urban Cluster (2010)",0.4077,0.0271
400C100US30817,30817,"Fort Morgan, CO Urban Cluster (2010)",0.3556,0.0215
400C100US30844,30844,"Fort Payne, AL Urban Cluster (2010)",0.4079,0.0512
400C100US30858,30858,"Fort Plain, NY Urban Cluster (2010)",0.4534,0.0255
400C100US30871,30871,"Fort Polk, LA Urban Cluster (2010)",0.3363,0.0249
400C100US30898,30898,"Fort Scott, KS Urban Cluster (2010)",0.4351,0.0313
400C100US30925,30925,"Fort Smith, AR--OK Urbanized Area (2010)",0.4912,0.0180
400C100US30952,30952,"Fort Stockton, TX Urban Cluster (2010)",0.4194,0.0349
400C100US30979,30979,"Fortuna, CA Urban Cluster (2010)",0.3983,0.0284
400C100US31033,31033,"Fort Valley, GA Urban Cluster (2010)",0.5394,0.0532
400C100US31060,31060,"Fort Walton Beach--Navarre--Wright, FL Urbanized Area (2010)",0.4366,0.0090
400C100US31087,31087,"Fort Wayne, IN Urbanized Area (2010)",0.4524,0.0090
400C100US31114,31114,"Fostoria, OH Urban Cluster (2010)",0.4391,0.0425
400C100US31150,31150,"Four Corners, FL Urban Cluster (2010)",0.3836,0.0218
400C100US31158,31158,"Four Corners, MT Urban Cluster (2010)",0.4902,0.0501
400C100US31168,31168,"Fowlerville, MI Urban Cluster (2010)",0.3823,0.0418
400C100US31195,31195,"Frankenmuth, MI Urban Cluster (2010)",0.4707,0.0663
400C100US31222,31222,"Frankfort, IN Urban Cluster (2010)",0.4140,0.0337
400C100US31249,31249,"Frankfort, KY Urban Cluster (2010)",0.4009,0.0209
400C100US31276,31276,"Franklin, KY Urban Cluster (2010)",0.4340,0.0387
400C100US31303,31303,"Franklin, LA Urban Cluster (2010)",0.4311,0.0234
400C100US31330,31330,"Franklin, NH Urban Cluster (2010)",0.3930,0.0253
400C100US31384,31384,"Franklin, NC Urban Cluster (2010)",0.4574,0.0369
400C100US31411,31411,"Franklin (Venango County), PA Urban Cluster (2010)",0.4207,0.0253
400C100US31438,31438,"Franklin, VA Urban Cluster (2010)",0.4533,0.0345
400C100US31450,31450,"Franklin--Highland Lake, NJ Urban Cluster (2010)",0.3925,0.0202
400C100US31465,31465,"Franklinton, LA Urban Cluster (2010)",0.4799,0.0584
400C100US31478,31478,"Fraser, CO Urban Cluster (2010)",0.3885,0.0314
400C100US31492,31492,"Frazier Park, CA Urban Cluster (2010)",0.4541,0.0552
400C100US31519,31519,"Frederick, MD Urbanized Area (2010)",0.4050,0.0087
400C100US31546,31546,"Frederick, OK Urban Cluster (2010)",0.4456,0.0453
400C100US31573,31573,"Fredericksburg, TX Urban Cluster (2010)",0.4812,0.0544
400C100US31600,31600,"Fredericksburg, VA Urbanized Area (2010)",0.3985,0.0070
400C100US31627,31627,"Fredericktown, MO Urban Cluster (2010)",0.4655,0.0580
400C100US31681,31681,"Freeport, IL Urban Cluster (2010)",0.4485,0.0173
400C100US31735,31735,"Fremont, MI Urban Cluster (2010)",0.4610,0.0454
400C100US31762,31762,"Fremont, NE Urban Cluster (2010)",0.4312,0.0262
400C100US31789,31789,"Fremont, OH Urban Cluster (2010)",0.4472,0.0287
400C100US31843,31843,"Fresno, CA Urbanized Area (2010)",0.4835,0.0060
400C100US31870,31870,"Friona, TX Urban Cluster (2010)",0.3874,0.0363
400C100US31897,31897,"Fritch, TX Urban Cluster (2010)",0.3549,0.0378
400C100US31924,31924,"Front Royal, VA Urban Cluster (2010)",0.4038,0.0175
400C100US31978,31978,"Frostproof, FL Urban Cluster (2010)",0.4092,0.0414
400C100US32032,32032,"Fulton, KY--TN Urban Cluster (2010)",0.4607,0.0279
400C100US32059,32059,"Fulton, MS Urban Cluster (2010)",0.5113,0.0429
400C100US32086,32086,"Fulton, MO Urban Cluster (2010)",0.4775,0.0569
