date,state,state code,n_killed,n_injured,latitude,longitude,Child 0-11(yrs) Involved,Teen 12-17(yrs) Involved,Adult 18+(yrs) Involved,min distance (mi) of MH per state
2016-07-03,Oklahoma,OK,1,2,36.148,-95.8333,0,0,3,1.1659586869397036
2016-07-03,Texas,TX,1,0,33.7904,-97.728,0,0,2,36.02051530391962
2016-07-03,Nevada,NV,1,0,36.265,-115.292,0,0,2,3.8568000226791166
2016-07-03,Michigan,MI,0,1,43.6677,-86.4846,0,0,1,6.40845582303933
2016-07-03,Ohio,OH,0,1,39.7857,-84.2554,0,0,1,2.5131006776503413
2016-07-03,Texas,TX,1,0,32.8809,-96.8809,0,0,2,5.493418463094419
2016-07-03,Pennsylvania,PA,0,1,39.9814,-75.17399999999999,0,0,2,0.18288931407737727
2016-07-03,Tennessee,TN,0,4,35.0656,-85.2517,1,1,2,1.947963616048903
2016-07-03,Texas,TX,1,0,30.061,-94.1031,0,0,1,1.3301831758474456
2016-07-03,Missouri,MO,0,2,38.6851,-90.2808,0,0,2,1.228149539892625
2016-07-03,Louisiana,LA,0,1,30.5349,-92.1066,0,0,1,1.34107977307127
2016-07-03,District of Columbia,DC,1,0,38.9181,-77.002,0,0,1,0.5439696578655138
2016-07-03,Illinois,IL,1,0,41.1317,-87.8561,0,0,1,1.135208165224418
2016-07-03,South Carolina,SC,0,0,33.5548,-80.9349,0,0,1,5.170226039159351
2016-07-03,West Virginia,WV,0,1,38.4053,-82.4038,0,0,1,1.104209854434335
2016-07-03,New York,NY,0,0,40.6575,-73.9523,0,0,0,0.15226452014688582
2016-07-03,Texas,TX,0,1,29.7087,-95.5062,0,0,1,0.4932531024422874
2016-07-03,North Carolina,NC,1,2,34.9812,-78.4984,0,0,3,10.334958277356591
2016-07-03,Florida,FL,1,0,30.2948,-81.8343,0,0,2,6.648276490806002
2016-07-03,Illinois,IL,0,1,41.7502,-88.3147,0,0,1,1.2933668251350172
2016-07-03,Pennsylvania,PA,1,0,39.9973,-75.1081,0,0,1,0.23169415299615456
2016-07-03,Florida,FL,0,1,30.3242,-81.5182,0,0,1,2.68176456619176
2016-07-03,Florida,FL,0,1,30.1393,-82.6098,0,0,2,2.36869598747076
2016-07-03,North Carolina,NC,0,1,36.0056,-78.9056,0,0,1,0.48677208977642805
2016-07-03,Massachusetts,MA,1,0,41.6286,-70.9244,0,0,2,0.5205134341141583
2016-07-03,Tennessee,TN,1,0,35.004,-85.1893,0,1,0,1.2426023002264466
2016-07-03,California,CA,1,0,38.5711,-121.48200000000001,0,0,1,1.9131745933361728
2016-07-03,Ohio,OH,0,1,39.9644,-82.8737,0,0,1,1.5905099278323283
2016-07-03,New Jersey,NJ,0,0,40.9128,-74.1756,0,0,1,0.4678256311979819
2016-07-03,Florida,FL,1,0,27.2987,-82.4776,0,1,1,1.3127945147005748
2016-07-03,North Carolina,NC,0,0,34.3613,-78.2955,0,0,0,6.076942177000894
2016-07-03,Indiana,IN,0,0,40.4257,-86.8858,0,1,0,0.4932799015177141
2016-07-03,Maryland,MD,1,0,39.3035,-76.6655,0,0,1,0.9982648167158569
2016-07-03,Alabama,AL,0,0,33.5054,-86.8509,0,0,0,0.5541981907742075
2016-07-03,Texas,TX,2,0,31.107,-97.7853,0,0,2,1.0375242754413105
2016-07-03,Alabama,AL,0,0,32.9222,-87.2118,0,0,0,24.365587923278554
2016-07-03,North Carolina,NC,1,0,35.6074,-82.5449,0,0,1,1.233681528232299
2016-07-03,Alabama,AL,1,0,33.5056,-86.8497,0,0,1,0.5460576368354709
2016-07-03,Mississippi,MS,0,1,32.3486,-90.2222,0,0,2,2.855684793032851
2016-07-03,Illinois,IL,0,1,41.7176,-87.648,0,0,1,2.3008695124216687
2016-07-03,South Carolina,SC,0,0,33.6933,-78.885,0,0,1,9.212674943012088
2016-07-03,Illinois,IL,0,1,41.8513,-87.7394,0,1,0,0.858777703911883
2016-07-03,Illinois,IL,1,0,41.8516,-87.7174,0,0,1,0.7186863912096635
2016-07-03,Mississippi,MS,0,1,32.2717,-90.2704,0,0,1,0.6423166053973923
2016-07-03,South Dakota,SD,0,1,42.8711,-97.3973,0,0,1,0.6879909421535437
2016-07-03,New Jersey,NJ,0,2,40.7004,-74.0836,0,0,2,0.4614717740489697
2016-07-03,Missouri,MO,0,2,38.7327,-90.274,0,2,0,2.1758560338878863
2016-07-03,New Jersey,NJ,0,1,40.734,-74.1913,0,0,1,0.3700329589005913
2016-07-03,Illinois,IL,1,1,41.6243,-87.6648,0,0,2,1.1950087616746383
2016-07-03,Illinois,IL,0,1,41.8572,-87.7115,0,0,1,0.5715605593633654
2016-07-03,Vermont,VT,0,0,42.9764,-73.1973,0,0,1,6.0898380408755415
2016-07-03,Illinois,IL,0,2,41.7633,-87.6404,0,2,0,0.7170144792242542
2016-07-04,South Carolina,SC,1,1,32.957,-80.0557,0,0,2,1.7049664128456028
2016-07-04,New York,NY,0,7,40.681999999999995,-73.9176,0,1,7,0.4403241913567692
2016-07-04,New York,NY,0,1,40.6404,-74.1316,0,0,1,0.7208481780140212
2016-07-04,Washington,WA,0,0,47.5665,-122.385,0,0,1,0.39344560283331226
2016-07-04,Tennessee,TN,1,0,35.0369,-85.3092,0,0,1,1.5284168337734145
2016-07-04,Tennessee,TN,0,1,36.3623,-83.1871,0,0,3,2.74410309363892
2016-07-04,Illinois,IL,0,1,41.722,-87.62899999999999,0,0,1,2.291332255541231
2016-07-04,Georgia,GA,0,1,32.0659,-81.1028,0,0,1,1.0245679526542948
2016-07-04,North Carolina,NC,1,1,35.1942,-80.8032,0,0,2,1.7118253333827276
2016-07-04,North Carolina,NC,0,1,36.0521,-79.8054,0,0,1,1.6123120891486964
2016-07-04,Arizona,AZ,1,2,33.4976,-112.105,0,0,3,0.22237920159794544
2016-07-04,California,CA,0,0,33.2329,-117.287,0,0,0,2.2443253386570325
2016-07-04,New York,NY,0,2,40.6782,-73.8014,0,0,2,0.6460613872721018
2016-07-04,Mississippi,MS,0,1,32.3563,-90.1208,0,1,0,1.7070861399394122
2016-07-04,Illinois,IL,0,1,41.8987,-87.7573,0,0,1,1.5127130044651613
2016-07-04,California,CA,1,0,38.4864,-121.48200000000001,0,0,1,2.312163498011072
2016-07-04,California,CA,0,1,36.6797,-121.654,0,0,1,0.4062311594515064
2016-07-04,New York,NY,0,1,43.1008,-79.0415,0,0,1,0.42070109296248304
2016-07-04,North Carolina,NC,0,1,35.2318,-81.5013,0,0,2,1.5876683720789524
2016-07-04,Nebraska,NE,0,0,40.7797,-97.8123,0,0,0,12.722678150983551
2016-07-04,California,CA,1,2,33.9131,-118.096,0,0,1,2.020153954849546
2016-07-04,Kansas,KS,0,1,37.7309,-97.2839,0,0,1,3.0259056007978407
2016-07-04,New Jersey,NJ,1,0,40.8747,-74.148,0,0,1,0.7442951901134565
2016-07-04,California,CA,1,0,33.9602,-118.243,0,0,1,2.733129807399976
2016-07-04,North Carolina,NC,0,1,34.5024,-79.1133,0,0,1,7.33804877631702
2016-07-04,Oregon,OR,0,2,44.0515,-123.024,0,0,6,2.5251028563908564
2016-07-04,Colorado,CO,0,0,38.9295,-104.854,0,0,0,3.790278928663662
2016-07-04,California,CA,1,0,33.9832,-118.307,0,0,1,1.1834547386623138
2016-07-04,Kentucky,KY,0,0,38.2369,-85.7539,0,0,2,0.4494405587260762
2016-07-04,Missouri,MO,0,2,39.0788,-94.5489,0,0,0,0.6324778144483088
2016-07-04,Texas,TX,0,0,30.7157,-96.348,0,0,2,9.783165003761672
2016-07-04,Georgia,GA,1,0,33.7049,-84.2752,0,0,2,0.6754700088567589
2016-07-04,Pennsylvania,PA,0,1,40.4423,-79.9783,0,0,1,0.4797172710271162
2016-07-04,Arizona,AZ,1,0,32.193000000000005,-110.87,0,0,2,2.187742930858747
2016-07-04,Kansas,KS,0,0,37.0664,-97.0318,0,0,0,24.74699950789675
2016-07-04,Oklahoma,OK,2,0,35.4996,-97.619,0,0,2,2.4604839427968317
2016-07-04,Pennsylvania,PA,1,0,39.843,-75.3682,0,0,1,1.0971206495676198
2016-07-04,New Hampshire,NH,0,0,42.9986,-71.4849,0,0,1,1.0723342043168351
2016-07-04,Ohio,OH,0,0,39.8273,-84.0163,0,0,0,3.003755862904464
2016-07-04,Illinois,IL,0,1,41.7943,-87.6623,0,1,0,1.4856790661852097
2016-07-04,Illinois,IL,0,1,41.7165,-87.601,0,0,1,2.810017832419763
2016-07-04,Florida,FL,0,0,26.3486,-80.2118,0,0,1,1.1366736834397133
2016-07-04,Oklahoma,OK,0,2,36.1359,-95.98700000000001,1,0,1,1.1397757328884561
2016-07-04,Florida,FL,1,0,30.6002,-81.5755,0,0,2,2.6617166022761136
2016-07-04,Arkansas,AR,0,1,34.7576,-92.4059,0,0,1,0.6770429327689967
2016-07-04,Florida,FL,1,0,25.8965,-80.2372,0,0,1,1.097066566119219
2016-07-04,Nebraska,NE,0,0,41.2018,-95.9696,0,0,0,0.9043499652742741
2016-07-04,Texas,TX,1,0,32.5564,-96.3388,0,0,1,12.22173249761326
2016-07-04,Michigan,MI,0,1,42.4089,-83.1929,0,1,0,3.005925101136571
2016-07-04,Maryland,MD,0,0,39.2929,-76.6215,0,0,1,0.1515481615458389
2016-07-04,Indiana,IN,1,0,41.7594,-85.8815,0,0,1,8.610701916749514
2016-07-04,Washington,WA,0,2,47.5031,-122.334,0,0,4,1.3441000297016026
2016-07-04,New York,NY,0,1,40.6827,-73.91,0,0,6,0.24175813367715998
2016-07-04,Texas,TX,0,1,29.7078,-98.1223,0,0,3,11.321827921851698
2016-07-04,Kansas,KS,0,0,37.6731,-97.3355,0,0,0,0.662974897145653
2016-07-04,Michigan,MI,0,1,42.3482,-83.0618,1,0,0,0.10341889652462628
2016-07-04,New York,NY,0,1,40.6894,-73.9058,0,0,1,0.31187082800284227
2016-07-04,Michigan,MI,0,1,42.3482,-83.0618,0,1,0,0.10341889652462628
2016-07-04,New York,NY,0,1,40.6481,-73.9503,0,0,1,0.6340255038673307
2016-07-04,New York,NY,0,1,40.6724,-73.9573,0,0,1,0.6378095420095369
2016-07-04,New York,NY,0,1,40.7951,-73.9332,0,0,1,0.374872021786141
2016-07-04,Mississippi,MS,1,0,32.3456,-90.1908,0,0,2,1.4160787138824398
2016-07-04,California,CA,0,1,35.4902,-120.67299999999999,0,0,1,40.10133183269523
2016-07-04,Illinois,IL,1,0,41.8501,-87.6929,0,0,1,0.053684133596120176
2016-07-04,Texas,TX,1,0,29.4295,-98.461,0,0,2,0.43453354629677243
2016-07-04,Texas,TX,0,2,29.4276,-98.4622,0,0,3,0.509995963961005
2016-07-04,Tennessee,TN,1,2,35.0409,-85.2418,0,0,3,2.023952952930734
2016-07-04,Georgia,GA,0,1,32.8467,-83.6138,0,0,1,0.3503398255774232
2016-07-04,Illinois,IL,1,0,41.7697,-87.5743,0,0,1,0.30955319213317045
2016-07-04,Missouri,MO,2,1,38.652,-90.2422,0,0,3,0.9002700546584388
2016-07-04,Mississippi,MS,0,2,32.3304,-90.2023,0,0,2,1.185612205728095
2016-07-04,Mississippi,MS,1,0,33.5148,-88.91799999999999,0,0,1,6.552196292593129
2016-07-04,Texas,TX,0,2,29.749000000000002,-95.3787,0,0,2,0.5931677745784252
2016-07-04,North Carolina,NC,0,1,35.3355,-78.089,0,0,2,7.723608734782251
2016-07-04,South Carolina,SC,0,0,35.1092,-81.1823,0,0,0,12.836665013701806
2016-07-04,North Carolina,NC,0,0,35.6597,-81.88600000000001,0,0,0,6.785159233987628
2016-07-04,Illinois,IL,0,1,41.9142,-87.7741,0,0,1,2.4217041962351327
2016-07-04,Illinois,IL,0,1,41.8548,-87.6857,1,0,0,0.47052078630864475
2016-07-04,Ohio,OH,0,1,41.4883,-81.6526,0,0,1,0.23846772209422942
2016-07-04,Texas,TX,3,2,29.7565,-95.3806,1,0,4,1.0260959380402697
2016-07-04,Kansas,KS,0,1,39.1398,-94.655,0,0,1,2.310227149188933
2016-07-04,Tennessee,TN,1,1,35.0358,-85.2249,0,0,2,1.9902655535079954
2016-07-04,Delaware,DE,0,1,39.7457,-75.5426,0,1,0,0.5317036170042257
2016-07-04,California,CA,1,1,37.0571,-120.823,0,0,2,1.8536445044908416
2016-07-04,New York,NY,0,1,40.6456,-73.9099,0,0,1,0.3646064740308978
2016-07-04,Alabama,AL,0,1,33.1965,-87.5653,0,0,1,0.666527060597518
2016-07-04,New York,NY,0,1,40.6003,-73.9429,0,0,1,0.9790929454345496
2016-07-04,Rhode Island,RI,0,0,41.8458,-71.4288,0,0,0,0.8129685808296552
2016-07-04,Indiana,IN,0,1,41.5989,-87.4071,0,0,1,1.7968858025122396
2016-07-04,New Mexico,NM,1,0,34.8212,-106.675,0,0,0,15.451390810043419
2016-07-04,New Jersey,NJ,0,1,40.7836,-74.2256,0,0,2,1.122945114170564
2016-07-04,Tennessee,TN,0,1,35.0997,-89.962,0,0,1,2.140761957393805
2016-07-04,Illinois,IL,0,1,41.5751,-87.5589,0,0,0,2.1668559405533796
2016-07-04,Massachusetts,MA,0,0,42.331,-71.0809,0,0,1,0.44656516973777904
2016-07-04,Massachusetts,MA,0,0,42.3247,-71.0839,0,0,1,0.7799625715629799
2016-07-04,Massachusetts,MA,0,0,42.2512,-71.1312,0,0,2,2.2242583306045076
2016-07-04,Massachusetts,MA,0,0,42.2564,-71.8192,0,0,1,0.8578061508617274
2016-07-04,Missouri,MO,1,1,38.6183,-90.2053,0,0,4,1.1961119286111341
2016-07-04,Wyoming,WY,0,0,42.8795,-106.32,0,0,0,1.4364952246348608
2016-07-04,Minnesota,MN,1,0,44.9936,-93.3048,0,0,2,0.224847059588467
2016-07-04,Indiana,IN,0,0,41.5499,-87.0573,0,0,1,4.207051111521026
2016-07-04,Florida,FL,0,1,28.5594,-81.4759,0,0,1,2.565907740288012
2016-07-04,Missouri,MO,0,1,39.088,-94.55,0,1,0,0.5290454793520389
2016-07-04,New Hampshire,NH,0,0,43.4574,-71.4662,0,0,1,4.88007070047782
2016-07-04,District of Columbia,DC,0,1,38.8953,-76.9267,0,0,0,1.7762916784487257
2016-07-04,New York,NY,0,2,42.9056,-78.8491,0,0,2,0.42109877221891473
2016-07-04,Michigan,MI,0,0,42.2323,-83.2661,0,0,2,0.2309499074566225
2016-07-04,Florida,FL,0,0,29.1742,-81.035,0,0,2,0.8403613859479806
2016-07-04,Missouri,MO,0,1,38.65,-90.2209,0,0,1,0.7474259332405525
2016-07-04,Pennsylvania,PA,1,0,39.9316,-75.1965,0,1,0,1.1487729756761538
2016-07-04,Illinois,IL,0,1,41.7001,-87.6082,0,0,1,3.703900636860292
2016-07-04,Texas,TX,0,0,31.8571,-106.536,0,0,0,4.9998184598519595
2016-07-04,Tennessee,TN,1,0,35.2201,-90.007,0,0,1,5.263868641743516
2016-07-04,Arkansas,AR,0,0,34.5498,-92.5862,0,0,2,0.9371261596353739
2016-07-04,Colorado,CO,0,0,38.2128,-104.65100000000001,0,0,0,3.963164765855105
2016-07-04,Maryland,MD,0,0,39.3012,-76.6062,0,0,1,0.5152533463942774
2016-07-04,Iowa,IA,0,0,42.4839,-92.3586,0,0,0,1.5240884984593561
2016-07-04,Maryland,MD,0,1,38.9464,-76.9355,0,0,2,0.900202973890841
2016-07-04,Virginia,VA,0,1,36.8348,-81.5148,0,0,1,0.3425836674827052
2016-07-04,Virginia,VA,0,0,37.6307,-77.544,0,0,0,1.0169638612725937
2016-07-04,Nevada,NV,0,3,36.2257,-115.134,0,0,4,3.525821182925671
2016-07-04,New Jersey,NJ,0,0,40.7639,-74.168,0,0,2,0.2649857210512983
2016-07-04,Nevada,NV,1,0,39.5083,-119.794,0,0,0,0.6002573431089561
2016-07-04,Vermont,VT,0,0,44.1475,-72.0427,0,0,1,10.46296801697863
2016-07-04,Virginia,VA,1,0,37.0441,-76.3563,0,1,1,1.8909964368909917
2016-07-04,Virginia,VA,1,0,37.0175,-76.3585,0,0,2,1.3896389116911445
2016-07-04,Iowa,IA,0,0,41.5773,-93.7144,0,0,0,1.3712855411129816
2016-07-04,Florida,FL,0,1,27.2425,-80.2712,0,0,1,1.9485171942849087
2016-07-04,Ohio,OH,0,1,40.032,-82.9731,0,0,1,1.810699346157329
2016-07-04,Maine,ME,0,0,44.568000000000005,-68.4214,0,0,3,1.7026410780816055
2016-07-04,Washington,WA,0,1,47.2241,-117.07,0,0,2,30.631895042502
2016-07-04,New York,NY,1,0,40.6761,-73.893,0,0,2,0.3238685612794166
2016-07-04,Wisconsin,WI,0,0,43.1266,-89.3599,0,0,2,1.9542035794427062
2016-07-04,New York,NY,0,2,40.6563,-73.9189,0,0,2,0.33915409741247776
2016-07-04,Wisconsin,WI,0,1,43.0612,-87.9416,0,0,1,0.9909757926003625
2016-07-04,Ohio,OH,0,0,41.6677,-83.5792,0,0,1,0.7062168403116749
2016-07-04,Alaska,AK,1,0,61.1519,-149.809,0,0,2,1.1624721249100631
2016-07-04,Illinois,IL,0,0,40.1068,-88.2754,0,1,0,1.2225359104310771
2016-07-04,Arkansas,AR,1,0,34.7727,-92.3509,0,0,2,0.9139377618737531
2016-07-04,Ohio,OH,0,1,41.6469,-83.5772,0,0,0,0.5939428667084486
2016-07-04,Oklahoma,OK,0,1,36.1916,-95.90799999999999,0,0,1,3.8916855675997066
2016-07-04,Arkansas,AR,0,2,34.742,-92.2768,0,0,2,0.3109858522727158
2016-07-04,Arkansas,AR,0,0,34.5606,-92.5809,0,0,3,0.2700546519622095
2016-07-04,North Carolina,NC,1,0,35.8927,-80.0659,0,0,1,2.723317891375612
2016-07-04,Texas,TX,0,1,32.5028,-94.7496,0,0,1,2.5334391680286124
2016-07-04,Texas,TX,0,0,31.0926,-97.6759,0,0,2,2.741344929766932
2016-07-04,Tennessee,TN,0,1,35.0456,-85.3083,0,0,1,1.6296845652040661
2016-07-04,California,CA,1,1,34.9569,-120.447,0,1,0,2.148659779443723
2016-07-04,Missouri,MO,0,1,38.5926,-90.235,0,0,1,0.7064656478636522
2016-07-04,Idaho,ID,0,0,42.9057,-112.493,0,0,1,2.668265048107013
2016-07-04,Tennessee,TN,0,1,35.1467,-89.8882,0,0,2,2.7003391453113643
2016-07-04,New York,NY,0,2,40.6949,-73.40899999999999,0,0,2,0.9505676323580621
2016-07-04,Texas,TX,0,0,31.8571,-106.536,0,0,2,4.9998184598519595
2016-07-04,New York,NY,0,0,40.6778,-73.9528,0,0,2,0.26175944428399234
2016-07-04,Nevada,NV,0,0,35.9992,-114.955,0,0,0,3.2552170012833197
2016-07-04,New York,NY,0,0,42.8995,-76.8933,0,0,1,2.494342386169333
2016-07-04,New York,NY,0,0,43.4643,-76.479,0,0,4,0.17358839689986275
2016-07-04,New York,NY,0,1,42.9438,-78.8167,0,1,0,0.4860383060277106
2016-07-04,North Carolina,NC,0,0,35.9237,-77.5782,0,0,2,13.694256785188072
2016-07-04,New York,NY,0,1,43.1805,-77.5991,0,0,1,1.0861005279991955
2016-07-04,Ohio,OH,0,4,41.4817,-81.7615,1,1,2,0.1529872998801593
2016-07-04,Wisconsin,WI,0,1,43.1025,-87.9341,0,0,1,0.9901561127887455
2016-07-04,Texas,TX,0,0,29.6962,-98.1106,0,0,1,11.74872140423538
2016-07-04,Indiana,IN,0,1,41.6859,-86.2698,0,0,1,1.30527171321634
2016-07-04,Missouri,MO,0,1,38.6763,-90.2518,0,0,1,1.2243823626246593
2016-07-04,Florida,FL,0,0,28.1044,-81.6232,0,0,0,8.179940089870332
2016-07-04,Missouri,MO,0,1,38.7227,-90.31700000000001,0,0,0,1.6189724574869035
2016-07-04,Florida,FL,0,1,29.1224,-82.0318,0,1,2,8.69958548735783
2016-07-04,California,CA,0,1,33.9836,-117.565,0,0,1,4.466770778653924
2016-07-04,Indiana,IN,0,0,39.8334,-86.2832,0,0,0,2.9749867683824043
2016-07-04,Illinois,IL,0,1,40.6822,-89.6089,0,0,1,0.3536432598191693
2016-07-04,Oklahoma,OK,0,0,34.6276,-98.6433,0,0,3,11.781336309389868
2016-07-04,Indiana,IN,0,1,41.5811,-87.5002,0,0,1,2.5223712942073253
2016-07-04,Massachusetts,MA,0,0,42.3318,-71.0842,0,0,0,0.5881364078375202
2016-07-04,Montana,MT,0,0,45.9998,-112.515,0,0,0,1.414800345879586
2016-07-04,Illinois,IL,0,2,38.5354,-90.1836,0,0,4,4.895138857046919
2016-07-04,Oklahoma,OK,0,1,35.1793,-95.1037,0,0,1,5.3657465776397055
2016-07-04,Colorado,CO,0,1,39.7752,-104.749,0,0,1,4.117998775281809
2016-07-04,Mississippi,MS,0,1,34.5565,-88.2405,0,0,1,17.375095018186077
2016-07-04,Illinois,IL,0,1,41.8935,-87.6723,0,0,2,0.807121517345529
2016-07-04,Kansas,KS,0,1,38.8808,-94.7583,0,1,1,0.6156983703632052
2016-07-04,Illinois,IL,0,1,41.7627,-87.6848,0,0,1,0.14830550852104057
2016-07-04,Illinois,IL,0,1,41.9125,-87.6984,0,0,1,0.3811037377821797
2016-07-04,Michigan,MI,0,1,42.3482,-83.0618,1,0,1,0.10341889652462628
2016-07-04,Pennsylvania,PA,1,0,40.4603,-80.007,0,0,1,0.523264695472227
2016-07-04,Michigan,MI,0,1,42.3482,-83.0618,0,1,0,0.10341889652462628
2016-07-04,Arizona,AZ,2,6,33.3921,-112.146,1,3,4,1.3254950737124627
2016-07-04,Missouri,MO,0,1,38.5925,-90.2438,0,0,1,1.0231833287889534
2016-07-04,Michigan,MI,0,1,42.3065,-85.5823,0,0,2,0.8378582310813864
2016-07-04,Florida,FL,0,0,27.9374,-82.5247,0,0,1,2.1257810741568597
2016-07-04,Mississippi,MS,0,1,34.9244,-88.5145,0,0,1,2.6992639298329655
2016-07-04,Florida,FL,0,1,26.5383,-80.0771,0,0,1,4.239868377389043
2016-07-04,Georgia,GA,0,0,33.0701,-83.2204,0,0,0,1.2119169045340463
2016-07-04,District of Columbia,DC,1,0,38.8919,-76.928,0,0,1,1.7331193823381512
2016-07-04,Georgia,GA,0,0,32.8512,-83.6535,0,0,0,0.6131835265024075
2016-07-04,Nevada,NV,0,1,36.137,-115.083,0,1,0,1.8958024305093895
2016-07-04,Florida,FL,0,1,27.7473,-82.6978,0,0,1,1.7223493694970737
2016-07-04,Illinois,IL,0,4,41.7936,-87.6682,2,0,2,1.5718328138820945
2016-07-04,Florida,FL,0,0,30.6318,-85.4175,0,0,1,34.13372468938451
2016-07-04,Florida,FL,0,0,28.4977,-81.4591,0,0,0,0.934190004260166
2016-07-04,Pennsylvania,PA,1,0,40.409,-79.8664,0,1,0,1.8527716083830197
2016-07-04,Illinois,IL,0,1,41.7045,-87.5645,0,2,0,1.9556231483907633
2016-07-04,Florida,FL,0,0,30.3298,-81.6393,0,0,0,0.6522828686261966
2016-07-04,North Carolina,NC,0,0,35.0326,-80.5535,0,0,0,2.7948273011353737
2016-07-04,Florida,FL,0,0,30.2614,-81.7473,0,0,0,2.080923926293878
2016-07-04,Florida,FL,0,0,30.3223,-81.5714,0,0,0,1.6578622831985668
2016-07-04,Florida,FL,0,0,28.1267,-82.5974,0,0,1,8.73587051312005
2016-07-04,Pennsylvania,PA,0,0,41.2403,-75.8854,0,0,1,0.15041420065254618
2016-07-04,Pennsylvania,PA,0,4,40.4431,-79.9974,0,3,2,0.6199778763039654
2016-07-04,Florida,FL,0,1,28.7901,-81.8828,0,0,1,1.5879318366912876
2016-07-04,Florida,FL,0,0,25.8755,-80.1697,0,0,1,1.1003991420218957
2016-07-04,Illinois,IL,0,2,41.7904,-87.6539,0,0,2,0.9912303062205605
2016-07-04,Illinois,IL,0,2,41.7537,-88.2837,0,0,2,2.205677195864322
2016-07-04,Florida,FL,0,0,30.2207,-81.5859,0,0,0,0.5528457541479403
2016-07-04,Florida,FL,0,0,30.3363,-81.709,0,0,0,1.7740197543317073
2016-07-04,Florida,FL,0,0,30.296,-81.7566,0,0,0,2.144668063027662
2016-07-04,Florida,FL,0,0,30.3614,-81.6831,0,0,0,1.4351772022354725
2016-07-05,Florida,FL,0,0,28.1186,-80.5757,0,0,1,11.028181723091963
2016-07-05,Delaware,DE,0,1,39.6253,-75.6899,0,0,1,3.041859420793338
2016-07-05,Florida,FL,0,1,28.7186,-81.5919,0,0,1,9.084138052407619
2016-07-05,Illinois,IL,0,1,41.751000000000005,-87.6258,0,1,0,0.9420062964320945
2016-07-05,California,CA,0,0,40.5941,-124.147,0,0,1,12.914232451953012
2016-07-05,Florida,FL,1,0,29.9531,-82.1022,0,0,2,0.5251755405314079
2016-07-05,Maryland,MD,0,0,39.294000000000004,-76.62,0,0,1,0.10951232738488743
2016-07-05,Florida,FL,0,0,30.7801,-85.5318,0,0,1,41.905102747892506
2016-07-05,West Virginia,WV,0,0,38.3496,-81.6325,0,0,1,0.11057901035638958
2016-07-05,Florida,FL,0,0,30.3432,-81.6855,0,0,0,1.3283707812879357
2016-07-05,Illinois,IL,0,1,41.7514,-88.32,0,0,1,1.117599764894857
2016-07-05,North Carolina,NC,0,1,36.1221,-80.2266,0,0,1,0.9483728328491431
2016-07-05,Florida,FL,0,0,30.2439,-81.7667,0,0,0,3.755801051936206
2016-07-05,Florida,FL,0,0,30.4518,-84.3717,0,0,0,5.029666181977698
2016-07-05,Florida,FL,0,1,26.1745,-81.7175,0,1,2,0.6759642465517802
2016-07-05,New York,NY,0,1,43.1675,-77.5666,0,0,1,1.0825997162552223
2016-07-05,Florida,FL,0,0,27.9732,-82.7101,0,0,2,2.9323382673509495
2016-07-05,Illinois,IL,0,1,41.8685,-87.7035,0,0,1,0.632257801788075
2016-07-05,Illinois,IL,0,2,38.6087,-90.1587,0,0,0,0.3770914273892182
2016-07-05,Pennsylvania,PA,0,0,39.9038,-76.336,0,0,1,9.357604395925875
2016-07-05,Illinois,IL,0,1,41.7671,-88.3229,0,0,2,0.3591202069968071
2016-07-05,California,CA,1,0,34.1119,-117.44,0,0,1,0.5954328262898692
2016-07-05,Texas,TX,0,0,31.1534,-97.9231,0,0,0,7.727519074853611
2016-07-05,Illinois,IL,0,1,41.7819,-87.6049,0,0,1,0.14696560943172285
2016-07-05,Illinois,IL,1,2,41.901,-87.7204,0,0,4,0.6638615703231535
2016-07-05,Florida,FL,0,0,28.5775,-81.8638,0,1,0,9.063324037196423
2016-07-05,Texas,TX,0,1,29.4089,-98.4183,0,0,2,2.542172399164404
2016-07-05,Tennessee,TN,0,1,35.1073,-90.0379,0,0,0,2.0214872892323177
2016-07-05,Georgia,GA,1,0,32.8743,-85.175,0,1,1,11.982121805299721
2016-07-05,Tennessee,TN,0,0,34.9966,-85.0904,0,0,0,2.7308883246459383
2016-07-05,Missouri,MO,3,0,38.7072,-90.2569,0,0,3,2.0957713073956996
2016-07-05,Mississippi,MS,0,1,32.3399,-88.6579,0,0,2,3.658739864868671
2016-07-05,Mississippi,MS,1,0,34.3026,-88.7776,0,0,1,4.8714179557835635
2016-07-05,Illinois,IL,0,1,41.7704,-87.65700000000001,0,0,3,1.0225972290595546
2016-07-05,Mississippi,MS,0,1,32.3731,-88.6972,0,0,1,0.4146754784516228
2016-07-05,Illinois,IL,0,1,41.8782,-87.6273,0,0,1,1.0653942068419424
2016-07-05,Louisiana,LA,1,0,29.9351,-90.0891,0,0,1,0.3111196856927522
2016-07-05,Ohio,OH,1,1,41.5327,-81.5988,0,0,3,0.6774753734296588
2016-07-05,Ohio,OH,0,1,41.6679,-83.5792,0,0,0,0.7144953844734504
2016-07-05,North Carolina,NC,1,0,35.2591,-80.8424,0,0,1,2.45004632719525
2016-07-05,North Carolina,NC,1,0,35.471,-79.1834,0,1,1,17.212564029466705
2016-07-05,Illinois,IL,0,1,41.8229,-87.6897,0,0,1,0.19095212829562072
2016-07-05,Nevada,NV,0,1,36.1573,-115.10700000000001,0,0,1,1.4382079471933495
